,ormeus-coin,populous,nuls,ignis,nexus,mithril,verasity,cardano,travala,stakenet,levolution,constellation,bhp-coin,cvcoin,blue-whale-exchange,platincoin,1sg,0x,safeinsure,high-performance-blockchain,ruff,nebulas-token,reserve-rights,stasis-euro,monero,silverway,syscoin,streamr-datacoin,intellishare,bibox-token,theta-fuel,infinitecoin,celer-network,cwv-chain,quantstamp,coinmeet,zip,tcash,steem,rif-token,ftx-token,w-green-pay,crypto-com,wings,algorand,seele,ether-zero,cortex,tether,bottos,agrello-delta,educare,eterbase-coin,all-sports,kyber-network,unus-sed-leo,kcash,stpt,adx-net,bitrue-coin,red-pulse,zcash,loopring,qash,neblio,polymath-network,loom-network,pchain,ren,ontology,fusion,suncontract,crypto-com-coin,davinci-coin,primas,gifto,insight-chain,aidos-kuneen,eos,odem,litecoin,pundi-x,stableusd,howdoo,karatgold-coin,botxcoin,rlc,vechain,qlink,truechain,ripio-credit-network,nem,metronome,neo,stratis,time-new-bank,dynamic-trading-rights,bnktothefuture,metahash,enigma,imagecoin,credits,v-id,agoras-tokens,thorecoin,district0x,komodo,power-ledger,hedgetrade,vibe,cryptonex,waves,ravencoin,iota,sirin-labs-token,nkn,thingschain,snetwork,ark,singulardtv,nano,bomb,atn,crpt,mixin,ocean-protocol,bolt,next,smartshare,nash-exchange,fantom,dos-network,singularitynet,factom,nexo,wax,stellar,fatcoin,ardor,bitbook-gambling,hycon,hyperion,matrix-ai-network,grin,maker,dash,bitcoin-sv,bitcoin-cash,ethereum,bitcoin
20190211,157823,4687352,4414562,413203,157873,3928856,,17847243,134857,73050,,26951,,305597,,5000036,,6012643,125426,763158,95175,939823,,443424,52414292,,87117,994607,,1090076,,,,334473,52205,,1048862,,625185,,,,6603567,245788,,72124,,1547172,5144064149,256574,843224,156015,,156330,2959252,,91187,,1457697,,330776,198712081,990393,87481,106949,1684771,976209,174442,207849,13197624,174573,244073,537102,,1336617,4125420,1149849,,835068730,697518,1229169302,4721770,,11852,,,127079,3260261,112554,12536365,674167,10435682,229944,180322479,870490,358352,762,14760,,621846,,1195178,,,0,528505,2576589,2824714,478403,857415,5529280,22215354,3047214,9118455,221049,147186,,23948,3975757,229660,773213,,13856,290358,91004,,,,372847,,313691,,510569,70036,3881719,71680,193770299,,968837,,203499,633564,571931,,1140114,227879067,71458349,282031883,3222473887,6277056434
20190212,110922,2825973,7348486,245086,145628,2470052,,14893311,54440,73071,,33734,,219295,,4409748,,7216287,122091,701996,70412,1782758,,464116,52799179,,76217,832139,,774563,,,,272649,57400,,1017682,,562352,,,,3162454,188984,,66066,,1626874,5105059634,258680,605706,151249,,119265,2387558,,56997,,2248069,,1277045,217743538,764100,191809,1001944,3265399,1674827,185618,298488,17029336,161366,247745,484379,,1139029,9395913,1167767,,993123027,799963,1098569294,13002982,,15590,,,230336,3227572,164079,10662618,705770,9874271,171831,191455559,1233186,522619,395,19215,,331261,,1465474,,,20,557195,5387749,2912051,503285,786079,5615350,22185782,2900832,7332661,293978,255176,,31731,1763786,222851,2551995,,19605,249817,143956,,,,694681,,256998,,443313,70031,3623925,5036385,181940100,,452245,,232504,611503,615132,,1476367,236892784,64185736,236077048,3149576429,6480384532
20190213,113517,4145421,3723571,220281,107755,8394232,,12736280,12931,62152,,20894,,295531,,4183316,,7747967,125333,905826,100656,2263380,,591182,59844237,,100868,2596979,,588353,,,,329589,152536,,1009097,,717541,,,,4092555,82825,,78524,,2738396,5228665975,264962,441854,135671,,119694,2209739,,113934,,418074,,325915,204342146,906239,87538,503496,2205824,1099879,180539,229708,21146488,213387,232529,546036,,1123941,10944835,1169547,,985005906,797279,1087815590,4250227,48503,59803,,,70789,3182996,139292,12512620,681282,12329476,162590,159400724,1844729,308488,116,9097,,420599,,1108918,,,,161804,4613557,1018617,520423,620311,5582633,11806421,1403110,6301561,207893,1946346,,26226,5976584,249385,2896670,,16195,219864,199251,,,,493433,,287869,,449435,61943,3504262,369105,151128267,,283390,,260904,642500,591460,,2361905,215409826,59144580,228141043,3386585799,6438903823
20190214,210480,2112216,2625445,146540,93633,11238954,,11428290,15329,68887,,31265,,265581,,4828493,,9117975,114225,881799,129782,2189104,,519311,59162579,,97606,863650,,789606,,,,299017,190307,,1287583,,1441094,,,,3493668,46901,,68510,,3527232,4761618448,367103,676860,163584,,90897,1966075,,111155,,297362,,219281,233741880,5123256,151981,81234,2185522,807826,246490,325223,11844322,206182,199119,657523,,988991,10401676,1368927,,926826863,740595,997741394,5185226,344471,37619,,,65542,2601660,105909,11882143,617955,18250078,189185,147559333,4547517,366683,153,9384,,665464,,1040195,,,,192395,2736112,1145396,498041,955457,5434183,9811327,1245546,4319137,259817,837437,,39697,1277421,200152,1631860,,18468,202965,162813,,,,980942,,265937,,183706,59197,4547272,182708,230125007,,493480,,164839,623722,591398,14632105,1560712,196698077,59115294,242536735,3331701628,6271044418
20190215,113305,1929283,2973290,228961,57154,5824319,,13336096,17099,63359,,30959,,232327,,4796605,,7956245,115073,900562,97505,1957975,,435888,52421972,,96836,1143804,,791760,,,,307168,154155,,1056836,,2177820,,,,130879527,2682577,,69741,,2634988,5016161093,310946,967584,148960,,111776,2262336,,76288,,577117,,235471,220295863,2049552,68241,74350,1726802,1186818,203099,215738,115754805,219593,324560,617873,,695489,11183641,1675498,,844521264,779136,1043820661,5946070,797450,41829,,,68239,3920328,282384,12156193,640020,21632313,181451,164623226,1635205,428396,63,12092,,445814,,1096896,,,,197506,988187,2426490,580462,795250,5666777,8507962,1640861,7027018,215896,697432,,29105,1224480,195663,1299895,,22217,280997,302491,,,,1040513,,264724,,217092,38822,4230683,141523,188673144,,404077,,88142,674330,633156,18595351,2061584,215175325,69091467,197273460,3021741615,6091952231
20190216,122712,2563274,16751474,2897918,679458,3251814,,11097836,7540,93640,,31334,,296843,,4792031,,9457648,120279,852527,116418,3960184,,173782,47450869,,272334,688354,,699219,,,,204606,83657,,2034032,,7469728,,,,70973150,961016,,74798,,1961266,4506743621,257691,753348,165882,,239967,9327760,,106072,,2553472,,222928,153542570,1007672,61923,120979,2044511,1347956,210279,190024,90286780,230181,162667,544591,,1086158,11527102,1226589,,750356324,817961,1017844635,3583387,362273,2143,,,153919,8314897,114204,11851391,675919,13364705,206337,173410185,1177920,472329,68,10649,,251660,,771608,,,,175938,923619,1929759,553483,423617,5565913,8729043,1473654,5983757,1165946,721854,,65673,1249751,218853,857271,,17799,407913,435566,,,,729493,,266976,,172615,31872,4388987,377484,158123867,,2229162,,903265,757834,577602,20064194,1339904,193025119,71658497,191430981,2905833287,5934744052
20190217,147762,5078531,11145661,775142,212358,3290002,,15275650,19426,92996,,32117,,310493,,4641195,,14793250,129072,888308,319227,3646188,,342213,50287822,,921464,797427,,755724,,,,254703,107543,,851054,,2276555,,,,12234693,744904,,78011,,1897551,5746888553,281391,612084,121796,,676174,4787942,,94019,,8739013,,768503,177905993,1126017,137931,148851,5079014,3616379,183227,342288,44588702,233953,245727,610603,,1279083,15156702,1254557,,893315803,844572,1089205822,4807713,949883,5218,,,310045,5749334,348373,11964714,706293,13677292,226460,258499649,1967984,435972,1021,14710,,488382,,784088,,,,376212,14015860,13929802,622055,1246162,5717336,11476779,1778191,9509007,2436710,1142230,,50409,47544338,396965,1184804,,14561,366887,390489,,,,546672,,222164,,232764,79812,4648367,883585,123466543,,2030110,,62520,486685,607236,20630197,1092197,206403616,83425628,230868433,4236081130,7039512503
20190218,199399,2436357,6366584,493236,135589,4747391,,36845046,17536,75523,,33822,,324006,,4669738,,16742104,125323,920425,412090,2976971,,913554,59009590,,313689,805211,,821929,,,,289642,101533,,1712305,,2036317,,,,37607814,1408219,,93951,,2246667,9082574152,387394,1075234,180696,,404784,6462995,,189769,,1412943,,464689,171954803,1695771,183983,1846452,3119590,5224461,210502,392410,40491042,287553,257487,803765,,864672,24783986,987457,,1867708700,803296,1462180271,9421306,1643891,6371,,,205531,7615451,235505,12462341,790027,17570778,220687,232315948,2082261,454184,492,9601,,1886386,,952821,,,,580201,10284588,6243865,350023,677883,5994384,16406242,1936619,16311208,1514657,1331679,,26518,33163309,279504,1878819,,22079,387202,298686,,,,686813,,324237,,877948,123404,4721367,22344756,131352903,,1155964,,2181412,791197,705786,20378357,1759217,289853373,172847783,685321231,5387525773,9908216640
20190219,127750,1757447,3327183,394320,144821,3366341,,42563543,3050,126998,,20950,,289622,,5951160,,13830669,134259,707168,604706,2330078,,808809,60939332,,4160467,917421,,915417,,,,283157,84221,,1246775,,1756138,,,,4365167,413574,,89401,,3346421,9304885086,313646,7030923,186287,,260962,3581397,,332361,,1150658,,283907,308697897,1642633,168066,196699,4135960,3344465,155867,241538,44532431,313055,317489,620716,,1303884,15458305,1181301,,2028171138,753110,1417050580,4889603,662619,14324,,,110937,7239081,139509,19648380,659612,17727681,192274,264778436,3102042,594287,301,13979,,600113,,1240776,,,45,262358,3991252,3965217,590252,2376579,6056354,21888111,2502679,20058388,579327,895458,,18641,5693034,219999,3953413,,21506,191888,358382,,,,971719,,218876,,771705,91106,4696420,2709907,183733552,,1259432,,2889621,868217,924274,19567565,2015073,285735176,137410469,557033470,5310842625,9933626655
20190220,159918,1388995,4256957,287655,107126,3402863,,25594089,2699,138582,,12468,,321416,,5471513,,9852847,136888,776310,295921,1663346,,454087,62975748,,1295686,746057,,722442,,,,283580,74155,,1211113,,1408066,,,,8791092,182109,,70613,,3067633,8091720630,295986,3572557,182228,,225176,3040548,,374614,,756658,,146802,198536482,1524719,89183,710974,3011571,2015043,175587,237841,41135823,281155,276795,576381,,744411,15266472,1365849,,1914563883,610657,1582934318,2840701,1196893,37891,,,356623,5752813,201224,15995445,718758,15718785,147421,239088321,1427984,492463,158,27744,,240000,,1119045,,,245,234445,3644481,2205782,573024,1313907,6277718,11907010,1675500,9193699,235574,850983,,38985,4606393,274288,5105237,,22312,276887,344943,,,,1090088,,201953,,482287,261799,1807935,2857985,154754814,,706677,,2063306,879668,1025922,8652224,1612600,260540777,102500845,402662737,4500094965,8693373948
20190221,136007,807579,3095061,287951,151252,2465622,,25111686,4434,107294,,61506,,324193,,5092556,,8975790,177780,845374,135872,1566232,,785304,62868852,,2728394,772248,,6509519,,,,350568,134418,,1587482,,1256401,,,,12262692,424060,,84517,,2987221,6765318432,283041,1341323,153397,,224338,2599299,,363330,,599090,,519256,206962996,1211721,770852,215433,3761027,1820347,308347,251523,38403857,605511,197733,411115,,1026933,13142158,2068230,,1392322652,612001,1259734341,3167336,1971578,22126,,,343181,15259785,101958,16764859,5570245,15666800,168283,227003933,5597074,316293,190,23543,,427453,,1371629,,,638,659500,3072663,1262624,317195,2025966,6059877,20603393,2416433,8261863,541786,2198328,,62412,1867600,2424675,1581422,,21012,242898,287178,,,,1113075,,306810,,234630,155218,3767010,744620,142797864,,521989,,1591720,892624,1055776,13630989,1474924,236314511,84290326,351951657,3995766856,7775128102
20190222,90277,1712489,4010289,826080,229244,2092101,,17691042,14312,87968,,33419,,315443,,5084054,,9088283,167279,750681,161992,3505838,,512422,67853125,,419779,758917,,6175212,,,,250090,172127,,1773344,,712776,,,,4372751,518166,,52384,,2949986,6931449681,352429,1348754,144686,,238328,3058518,,454887,,280297,,936239,199557822,959682,728374,259756,2371305,1387735,214674,155778,69347419,359491,314971,637455,,876723,14418299,1983543,,1413643823,611756,1213665948,2114689,1540037,6855,,,378117,18628527,120168,16577379,10612960,15513301,178899,188250575,1749207,347252,810,10426,,288900,,1117890,,,1037,587258,1559511,1381960,764448,1509346,6083614,14610269,5872781,8152560,241150,1923225,,27606,1217709,3797879,1694203,,20867,220799,269621,,,,1225312,,205023,,210554,189129,4005282,411887,89852657,,668567,,1042876,580250,937556,13039336,1584472,245055088,73661306,321600349,3731099284,7826525254
20190223,135843,1461938,6693912,356698,252349,2919744,,27665133,46224,118049,,39593,,356921,,5330008,,10719348,182483,1242798,801176,6241478,,330697,74715381,,291461,798071,,7137049,,,,300419,112819,,1818279,,1876057,,,,3687793,320154,,76952,,8034308,8122320488,2148379,1237274,105518,,602938,2809614,,1197389,,1082907,,556385,201463515,1625135,520746,179577,2841929,1666768,212896,355461,167007892,330907,250759,695434,,796868,15327925,2556883,,1609352207,594880,1278039837,2325817,1544983,9562,,,1888293,13505341,611198,22033389,2742545,21980228,192407,358802825,1345155,399207,2664,34241,,620050,,997655,,,663,585856,1308378,1704362,1079526,659878,6349496,12724681,3113393,10765823,329267,1751129,,35496,1197261,977199,1848912,,20648,176980,242872,,,,1054368,,230365,,248346,32608,4923540,303721,120783643,,713432,,1211113,801752,923775,16113441,2469327,250962022,93440728,391092331,4519468458,8922258316
20190224,134016,1739839,6393663,546569,324475,3047816,,51650807,18216,123247,,25974,,297581,,4642420,,14171584,192625,1064658,715547,4295172,,523720,63487790,,657061,1140515,,8672893,,,,317858,76710,,1722043,,2481778,,,,8969729,101122,,79396,,5921157,11405442806,1391436,2100501,134347,,657818,5383370,,438704,,2961345,,357028,194289114,1938463,441600,173147,4198479,7401582,187050,214558,335437476,329234,270314,775788,,913228,14365283,2045907,,2406373954,761799,1618048131,2529030,3951166,3433,,,407368,17823789,374099,19646037,1784062,21460846,177851,546178687,2015874,406000,685,35666,,1215463,,815654,,,508,458132,6832406,2438589,739120,1160746,5796745,15522367,2690246,16563426,957373,1146778,,75598,2978046,542157,3366230,,15462,164830,408815,,,,849016,,412176,,403925,227116,4341671,508636,167217216,,810466,,910283,458881,701959,15479610,2142918,279762301,132163469,556592899,5957715043,10794227451
20190225,189475,2220438,3505121,288017,342627,3257043,,24692110,25926,89479,,25495,,340066,,4997968,,10055370,192782,1100080,127522,2138218,,618800,70386153,,196375,719502,,8346753,,,,250373,219698,,1218529,,4940695,,,,1749850,44845,,63778,,3734382,9138604588,410552,1870325,134939,,170757,2991901,,282601,,737257,,351664,166945706,767997,202814,190020,3311355,4940574,210360,186706,155036742,394027,186571,613460,,939466,13746573,1802300,,1903389281,580924,1212141472,3926858,1191195,7393,,,2864512,11999728,274378,17439256,5603430,15295524,165412,318263212,1418569,412834,3116,22870,,475637,,1292215,,,1114,283939,2704440,1697922,507530,1281557,6047657,12436207,2444822,8600358,372673,816987,,42513,2024489,461061,1906556,,15618,209339,401553,,,,841062,,308909,,265188,74096,3880081,304394,129415111,,440955,,1111694,668363,686111,14264534,1749508,228964736,189035735,475080131,4914392068,9318796067
20190226,109528,2111770,2959675,246782,194601,2953366,,16641229,8456,71163,,109647,,339004,,4803207,,13410191,194937,1076413,153457,2864651,,553610,69794817,,441041,996616,,8689925,,,,1501958,296862,,1753832,,5095556,,,,2504513,279419,,92006,,4186416,7159288173,744212,891226,130058,,164218,5432681,,149622,,1759016,,694277,162807753,2535335,221817,173647,3013368,12551957,358077,620781,65900002,344660,230236,571686,,824453,14878717,1849899,,1482508113,499897,1060325373,3923370,493382,5434,,,1292644,13305153,383098,15647619,9836069,13433289,177995,335598444,1761519,509938,668,122092,,617394,,1273903,,,15206,1922478,2518271,1217812,757646,1678129,5929125,8621190,6459726,6935784,520926,1081080,,48989,1805426,449824,1884870,,14558,213502,199232,,,,988720,,273953,,270644,149230,4071091,635765,123369778,,531098,,1117713,768874,616226,15825321,1989104,263760475,224567303,327672295,3791292839,7931218996
20190227,96908,1734321,3857378,282251,118624,2774054,,18346578,20608,86883,,117375,,325779,,4372938,,34958001,193088,1277272,183908,1897851,,589381,71709284,,1090018,808193,,8285840,,,,1048834,180424,,1116527,,2342294,,,,2342800,66744,,88604,,5872438,7569906987,402217,1314079,140333,,171687,4200163,,283973,,708694,,546256,166688560,4616450,202238,753184,4215949,2757879,388854,381138,47895275,352134,284626,647835,,970923,14825972,2084340,,1376946609,598742,1061879935,23376668,1411525,8381,,,1236598,11164165,282797,14408381,2384679,14082383,158624,296811753,1270424,640449,508,117046,,2200790,,1144742,,,16711,644414,4575256,1418581,843951,557188,6050898,12646994,14540840,7118971,474898,545966,,84289,4296342,555849,1698988,,16137,209440,322645,,,,932102,,278887,,841792,80766,4528203,410422,116962261,,720599,,1208358,752032,873514,15950701,1574087,258637442,122067413,291088410,4469776860,8301309684
20190228,122184,1312198,3643751,245850,101478,2494228,,14678619,5609,66938,,107313,,327199,,3818527,,18130208,192894,1377234,178550,1874751,,639178,69184623,,370507,645740,,10165157,,,,1608503,130658,,1390223,,10568939,,,,1776005,33934,,128386,,5458134,7911756336,307431,677905,161719,,160006,3871108,,503389,,3193113,,312603,194072294,2197225,167332,455775,5197316,2829774,248805,538629,47839334,330237,184593,562193,1803502,1197793,5331196,1539461,,1353651826,651766,1119495712,30170020,1042425,11420,,,649744,8692489,516600,13972050,4441508,13525664,149245,240794894,862055,477487,697,65853,,839018,,935819,,,14787,375180,2859876,683152,942134,1398180,5849332,17122119,17628822,6657805,215709,325523,,49232,3232309,506964,1493129,,38283,205759,281945,,,,930541,,247894,,538241,40974,3753287,208475,112773498,,392836,,985077,688763,806174,13487371,1230041,268500969,94004768,281575851,4535438953,8399767798
20190301,105079,1131777,2782179,191967,177145,3623819,,12997144,9290,69781,,126022,,292329,,4753086,,11071657,194868,1417228,1005474,1591940,,566192,67173812,,181767,2905996,,10973140,,,,1427358,90696,,1077040,,8358036,,,,905095,77959,,131711,,4340295,6628411253,1498771,478922,114983,,161464,26554188,,695897,,1355717,,771371,153637298,1247413,186608,201441,3999761,1837057,254372,683945,32241050,367845,304643,578256,1995178,743665,3093505,2034163,,1318189790,659451,1175425172,7351554,453274,30708,,,457130,9190443,616829,14860368,3104151,14676124,156640,260838267,1161491,516274,641,61847,,438355,,1260856,,,13586,449472,2873114,4825285,736200,201265,6040232,14110188,14160717,9407358,226885,364176,,59452,886842,430239,1800696,,37991,135881,248868,,,,924382,,359607,,515778,56508,4102583,315326,115886661,,737328,,868089,689866,569165,14902013,1240838,214590927,79611503,240782300,3756124824,7661247975
20190302,79568,1869875,2169572,262308,170575,3112013,,11304263,10135,54752,,137513,,432336,,4044722,,9746584,184581,1426310,165368,1517199,,264616,63274675,,205170,1029585,,9632272,,,,711482,201584,,818821,,2280323,,,,1040635,69254,,159320,,3781980,6623334103,1412083,1224236,158988,,109869,9393391,,695156,,512226,,3302097,170143282,1114519,248357,279283,8630547,3664724,240273,342961,26518232,366984,264223,468824,1828115,730435,3047614,2570385,,1146398595,729565,1227656624,3043648,582673,4369,,,186127,7462379,2915696,14135302,1913620,12623226,181265,259087758,1286834,506941,430,87497,,455866,,1230506,,,18933,312419,1185928,1358769,383178,969825,5942590,11882420,36664456,6625116,2639942,270966,,22165,723010,560490,1565523,,35821,226490,334922,,,,767285,,385925,,276019,357879,4331035,236879,103522009,,407957,,633251,662619,511904,16405985,1143227,217459848,70341089,234304188,3747176425,7578786076
20190303,91763,1510076,1766261,319016,135047,2825483,,11011517,10275,55613,,124817,,395086,,4687404,,8899829,186764,1251954,336397,2700894,,218486,67035491,,335990,808689,,8284161,,,,1060734,186513,,1948630,,3967409,,,,764868,17822,,268820,,2854186,6148316202,600460,736347,160923,,165701,6147237,,730603,,325685,,6959854,172669308,1891221,334531,180884,12250140,3258093,205126,310408,17253950,359024,283099,273581,1271419,616779,2739572,2030640,,1053719011,578708,1102677211,3803167,517839,20545,,,408282,6742325,1041696,19249452,1806325,13745863,160636,226822878,1364152,855313,601,51207,,783710,,731963,,,17521,232656,6015417,900295,489911,1304887,5901280,8944567,32568065,4991108,600206,350887,,119562,515111,849181,1978111,,37371,197205,306150,,,,796755,,458785,,229942,82412,4715536,103350,121355279,,434879,,582110,679841,432630,17455680,1055971,234980698,77359163,202483597,3454374053,7253558152
